second-level_category,date,residual
Sneakers,2022-08-01,137636.69899601804
Sneakers,2022-09-01,57027.22738916008
Sneakers,2022-10-01,-89086.1097876298
Sneakers,2022-11-01,-194559.76020633342
Sneakers,2022-12-01,182699.42534229136
Sneakers,2023-01-01,138058.6157428486
Sneakers,2023-02-01,-23841.915787470964
Sneakers,2023-03-01,-12250.0934752514
Sneakers,2023-04-01,-172833.39891444426
Sneakers,2023-05-01,-251322.8496733685
Sneakers,2023-06-01,-343320.2105157713
Sneakers,2023-07-01,-408137.0917603818
Sneakers,2023-08-01,-369988.5282798249
Sneakers,2023-09-01,-398905.0298008785
Sneakers,2023-10-01,-440718.34196558094
Sneakers,2023-11-01,-430508.4418809565
Sneakers,2023-12-01,-78671.63490344863
Sneakers,2024-01-01,-211767.49041865533
Sneakers,2024-02-01,-394918.2150274456
Sneakers,2024-03-01,-642903.852983638
Sneakers,2024-04-01,-555703.5704163108
Sneakers,2024-05-01,-295154.54084820603
Sneakers,2024-06-01,389093.404893889
Sneakers,2024-07-01,-116889.44960571348
Sneakers,2024-08-01,-324933.6777817168
Sneakers,2024-09-01,-243528.15972337977
Sneakers,2024-10-01,-31886.21053471687
Sneakers,2024-11-01,67798.21735219471
Sneakers,2024-12-01,-147655.51095453743
Sneakers,2025-01-01,-207278.8386018112
Sneakers,2025-02-01,-129559.5569185587
Sneakers,2025-03-01,-296046.20273688325
Sneakers,2025-04-01,-143061.22916043247
Sneakers,2025-05-01,-40783.462750876526
Sneakers,2025-06-01,92492.19323778176
Sneakers,2025-07-01,95901.23961056245
Sneakers,2025-08-01,407166.8895138758
Sneakers,2025-09-01,94954.09245108045
Sneakers,2025-10-01,133556.7489152119
Sneakers,2025-11-01,-215075.18138539826
Socks,2022-03-01,229498.0
Socks,2022-04-01,42263.80491095022
Socks,2022-05-01,106880.26175031054
Socks,2022-06-01,165477.50762099755
Socks,2022-07-01,169042.2010473194
Socks,2022-08-01,299413.80774042447
Socks,2022-09-01,54413.91936123319
Socks,2022-10-01,-3571.678231361235
Socks,2022-11-01,-140936.1276714399
Socks,2022-12-01,281382.98194240255
Socks,2023-01-01,376207.9792891014
Socks,2023-02-01,207633.13648613403
Socks,2023-03-01,102348.60055832361
Socks,2023-04-01,17615.357747461996
Socks,2023-05-01,99973.23444386508
Socks,2023-06-01,53038.64640847669
Socks,2023-07-01,40829.62665711669
Socks,2023-08-01,267478.72648102604
Socks,2023-09-01,140887.75743551075
Socks,2023-10-01,46328.050463342515
Socks,2023-11-01,118119.454397342
Socks,2023-12-01,252888.33397289645
Socks,2024-01-01,71425.48413405131
Socks,2024-02-01,49997.41962331452
Socks,2024-03-01,-232847.61420127732
Socks,2024-04-01,-147538.55335575144
Socks,2024-05-01,-93480.32793332438
Socks,2024-06-01,551073.5426042625
Socks,2024-07-01,50214.2597988958
Socks,2024-08-01,84913.71196757175
Socks,2024-09-01,2702699.875646108
Socks,2024-10-01,-157328.01894677337
Socks,2024-11-01,-173303.05101400358
Socks,2024-12-01,18995.990940805
Socks,2025-01-01,15822.78038910174
Socks,2025-02-01,-123468.18126488815
Socks,2025-03-01,-105288.18545262888
Socks,2025-04-01,-39394.42014721781
Socks,2025-05-01,-334560.62380761164
Socks,2025-06-01,-163583.8143782129
Socks,2025-07-01,-393496.60581960133
Socks,2025-08-01,-135797.4348750076
Socks,2025-09-01,-133628.68911596015
Socks,2025-10-01,402388.7034596191
Socks,2025-11-01,-504625.3564944125
Socks & Stockings,2022-03-01,364665.0
Socks & Stockings,2022-04-01,48201.626340733725
Socks & Stockings,2022-05-01,-13287.971133293293
Socks & Stockings,2022-06-01,-63170.709495156305
Socks & Stockings,2022-07-01,-29828.552437434788
Socks & Stockings,2022-08-01,153070.95643231395
Socks & Stockings,2022-09-01,76681.07767467503
Socks & Stockings,2022-10-01,-174896.6425808851
Socks & Stockings,2022-11-01,-376650.7930524838
Socks & Stockings,2022-12-01,-172944.71646063216
Socks & Stockings,2023-01-01,5681.238083869801
Socks & Stockings,2023-02-01,-28869.32310166536
Socks & Stockings,2023-03-01,9661.552201540733
Socks & Stockings,2023-04-01,-156126.62339158886
Socks & Stockings,2023-05-01,-223733.39420637494
Socks & Stockings,2023-06-01,-195969.9804016439
Socks & Stockings,2023-07-01,-173436.42201009777
Socks & Stockings,2023-08-01,118185.9868968564
Socks & Stockings,2023-09-01,187671.75771519405
Socks & Stockings,2023-10-01,95890.06134469196
Socks & Stockings,2023-11-01,77441.78402060043
Socks & Stockings,2023-12-01,862.9070947646978
Socks & Stockings,2024-01-01,-84196.4778805644
Socks & Stockings,2024-02-01,-65144.445397639414
Socks & Stockings,2024-03-01,-501747.6221975838
Socks & Stockings,2024-04-01,-570445.2309350095
Socks & Stockings,2024-05-01,-240487.42242115352
Socks & Stockings,2024-06-01,194251.2304807813
Socks & Stockings,2024-07-01,67789.74544443801
Socks & Stockings,2024-08-01,-501268.00497806235
Socks & Stockings,2024-09-01,318348.89247943426
Socks & Stockings,2024-10-01,164721.61745066487
Socks & Stockings,2024-11-01,-96686.28702149482
Socks & Stockings,2024-12-01,-138798.05687887163
Socks & Stockings,2025-01-01,-283689.8916459971
Socks & Stockings,2025-02-01,-282293.75084201037
Socks & Stockings,2025-03-01,-124356.10872132616
Socks & Stockings,2025-04-01,-3840.7040722431266
Socks & Stockings,2025-05-01,20488.793689865575
Socks & Stockings,2025-06-01,44922.00138831325
Socks & Stockings,2025-07-01,34903.94872710858
Socks & Stockings,2025-08-01,125544.73606388975
Socks & Stockings,2025-09-01,-213214.60870188405
Socks & Stockings,2025-10-01,297145.1969879996
Socks & Stockings,2025-11-01,-20259.93901885487
Softwares,2022-03-01,1332.0
Softwares,2022-04-01,1822.1401127148326
Softwares,2022-05-01,-1577.6220179208472
Softwares,2022-06-01,-1558.9361460607056
Softwares,2022-07-01,-756.4360314056529
Softwares,2022-08-01,12840.77200517564
Softwares,2022-09-01,8569.002144898543
Softwares,2022-10-01,2902.029750148624
Softwares,2022-11-01,-9721.877426222727
Softwares,2022-12-01,-3739.4426212006956
Softwares,2023-01-01,916.0613515493542
Softwares,2023-02-01,-1090.3559660139936
Softwares,2023-03-01,16975.8179705859
Softwares,2023-04-01,-6034.7854538127285
Softwares,2023-05-01,-10536.463369266323
Softwares,2023-06-01,-7200.426609943894
Softwares,2023-07-01,-8680.67537878769
Softwares,2023-08-01,-1225.0343096021224
Softwares,2023-09-01,-2411.5533719963883
Softwares,2023-10-01,-1861.0242073846482
Softwares,2023-11-01,-4232.453741807305
Softwares,2023-12-01,-2379.881941056205
Softwares,2024-01-01,-1046.1147592626965
Softwares,2024-02-01,-984.0860598179097
Softwares,2024-03-01,7280.9127492950065
Softwares,2024-04-01,-1591.7449898944578
Softwares,2024-05-01,-3094.405449165587
Softwares,2024-06-01,2695.213889739118
Softwares,2024-07-01,-1610.3982442110264
Softwares,2024-08-01,-2730.7361390683373
Softwares,2024-09-01,2879.504545164131
Softwares,2024-10-01,-4416.8269737668725
Softwares,2024-11-01,-3854.0270351597505
Softwares,2024-12-01,496.1894157664924
Softwares,2025-01-01,4773.560339859554
Softwares,2025-02-01,-1959.878382530549
Softwares,2025-03-01,-1322.679748623997
Softwares,2025-04-01,8057.529220406292
Softwares,2025-05-01,-255.04798435660723
Softwares,2025-06-01,-1450.946545399027
Softwares,2025-07-01,-3756.942176665282
Softwares,2025-08-01,-3445.0309498614706
Softwares,2025-09-01,-1405.2189670611397
Softwares,2025-10-01,-2778.923124137069
Softwares,2025-11-01,-2427.769610777171
Souvenirs,2022-03-01,297073.0
Souvenirs,2022-04-01,50365.20431700474
Souvenirs,2022-05-01,-77368.21286897181
Souvenirs,2022-06-01,44542.70141916652
Souvenirs,2022-07-01,-36628.75721926789
Souvenirs,2022-08-01,30847.221795610385
Souvenirs,2022-09-01,-83369.83131433907
Souvenirs,2022-10-01,-6122.456058547308
Souvenirs,2022-11-01,-51753.14879081948
Souvenirs,2022-12-01,394677.8949456726
Souvenirs,2023-01-01,-258425.8635529481
Souvenirs,2023-02-01,97247.81362723748
Souvenirs,2023-03-01,75881.03034632734
Souvenirs,2023-04-01,-246101.28022269253
Souvenirs,2023-05-01,242781.15235400066
Souvenirs,2023-06-01,-252217.04614849598
Souvenirs,2023-07-01,177520.61449354116
Souvenirs,2023-08-01,-182852.34487411613
Souvenirs,2023-09-01,237877.42162221135
Souvenirs,2023-10-01,-193887.19942333223
Souvenirs,2023-11-01,210246.9415991035
Souvenirs,2023-12-01,-92943.49531745876
Souvenirs,2024-01-01,167642.07463453972
Souvenirs,2024-02-01,-340221.63335707015
Souvenirs,2024-03-01,-91497.86476720427
Souvenirs,2024-04-01,139244.12916469102
Souvenirs,2024-05-01,675704.6053322311
Souvenirs,2024-06-01,-125482.38634683937
Souvenirs,2024-07-01,-767481.9033532867
Souvenirs,2024-08-01,318811.05470354104
Souvenirs,2024-09-01,-6564.689605527674
Souvenirs,2024-10-01,-157124.06783693028
Souvenirs,2024-11-01,349666.24712894193
Souvenirs,2024-12-01,-352160.2005830142
Souvenirs,2025-01-01,77534.74307465449
Souvenirs,2025-02-01,-128420.70736172074
Souvenirs,2025-03-01,91668.509345726
Souvenirs,2025-04-01,-16656.145123427035
Souvenirs,2025-05-01,-287547.6054257124
Souvenirs,2025-06-01,-4991.41488920711
Souvenirs,2025-07-01,155112.94193860667
Souvenirs,2025-08-01,251236.6659683868
Souvenirs,2025-09-01,520993.71797978855
Souvenirs,2025-10-01,121877.07221681299
Souvenirs,2025-11-01,682211.5149854166
Sports & Outdoor Accessories,2022-03-01,251071.0
Sports & Outdoor Accessories,2022-04-01,283236.1601816114
Sports & Outdoor Accessories,2022-05-01,178770.99960712966
Sports & Outdoor Accessories,2022-06-01,49072.93750341493
Sports & Outdoor Accessories,2022-07-01,167770.37506861682
Sports & Outdoor Accessories,2022-08-01,454673.5438808048
Sports & Outdoor Accessories,2022-09-01,-288551.907574777
Sports & Outdoor Accessories,2022-10-01,-664018.4592791887
Sports & Outdoor Accessories,2022-11-01,-114210.2130144058
Sports & Outdoor Accessories,2022-12-01,333830.2695340262
Sports & Outdoor Accessories,2023-01-01,234326.76679484086
Sports & Outdoor Accessories,2023-02-01,-241788.4124526343
Sports & Outdoor Accessories,2023-03-01,-38707.71280926047
Sports & Outdoor Accessories,2023-04-01,-73315.06571760413
Sports & Outdoor Accessories,2023-05-01,77857.83812698093
Sports & Outdoor Accessories,2023-06-01,134015.5767686133
Sports & Outdoor Accessories,2023-07-01,-107174.78396785771
Sports & Outdoor Accessories,2023-08-01,317125.93996075355
Sports & Outdoor Accessories,2023-09-01,441903.3747831932
Sports & Outdoor Accessories,2023-10-01,-392657.7984594086
Sports & Outdoor Accessories,2023-11-01,-288449.90356928844
Sports & Outdoor Accessories,2023-12-01,-87933.14604227117
Sports & Outdoor Accessories,2024-01-01,-85222.19965654775
Sports & Outdoor Accessories,2024-02-01,-55657.187213695375
Sports & Outdoor Accessories,2024-03-01,-478232.61910448305
Sports & Outdoor Accessories,2024-04-01,476280.2224672909
Sports & Outdoor Accessories,2024-05-01,435613.62248623424
Sports & Outdoor Accessories,2024-06-01,1517750.3370864303
Sports & Outdoor Accessories,2024-07-01,-354164.21978893736
Sports & Outdoor Accessories,2024-08-01,447486.7851034057
Sports & Outdoor Accessories,2024-09-01,5281943.785562993
Sports & Outdoor Accessories,2024-10-01,-5084622.657099485
Sports & Outdoor Accessories,2024-11-01,-2333496.679444515
Sports & Outdoor Accessories,2024-12-01,328500.4888944427
Sports & Outdoor Accessories,2025-01-01,384772.23734831094
Sports & Outdoor Accessories,2025-02-01,-379444.60861510085
Sports & Outdoor Accessories,2025-03-01,-574392.827186859
Sports & Outdoor Accessories,2025-04-01,359628.9963612348
Sports & Outdoor Accessories,2025-05-01,961144.9824741008
Sports & Outdoor Accessories,2025-06-01,1056610.8302908163
Sports & Outdoor Accessories,2025-07-01,402907.0709283585
Sports & Outdoor Accessories,2025-08-01,2162607.0492717675
Sports & Outdoor Accessories,2025-09-01,2585156.198733989
Sports & Outdoor Accessories,2025-10-01,403666.49969724193
Sports & Outdoor Accessories,2025-11-01,9036013.832358267
Sports & Outdoor Apparels,2022-03-01,320286.0
Sports & Outdoor Apparels,2022-04-01,69075.83778506157
Sports & Outdoor Apparels,2022-05-01,-41754.45350647648
Sports & Outdoor Apparels,2022-06-01,-112583.68668017734
Sports & Outdoor Apparels,2022-07-01,-142730.8473875327
Sports & Outdoor Apparels,2022-08-01,-91976.60435894894
Sports & Outdoor Apparels,2022-09-01,-197482.26384419051
Sports & Outdoor Apparels,2022-10-01,-199181.46867374808
Sports & Outdoor Apparels,2022-11-01,-229573.71191103023
Sports & Outdoor Apparels,2022-12-01,-106519.56223082216
Sports & Outdoor Apparels,2023-01-01,-119314.36321221397
Sports & Outdoor Apparels,2023-02-01,-115127.81257926679
Sports & Outdoor Apparels,2023-03-01,-67810.64098116156
Sports & Outdoor Apparels,2023-04-01,-213620.0918509104
Sports & Outdoor Apparels,2023-05-01,-201735.28994390555
Sports & Outdoor Apparels,2023-06-01,-211406.2708477432
Sports & Outdoor Apparels,2023-07-01,-209770.96141085087
Sports & Outdoor Apparels,2023-08-01,-216589.8314925005
Sports & Outdoor Apparels,2023-09-01,-171664.58011459606
Sports & Outdoor Apparels,2023-10-01,-157411.52896667668
Sports & Outdoor Apparels,2023-11-01,-132712.96176345157
Sports & Outdoor Apparels,2023-12-01,-90672.47009781009
Sports & Outdoor Apparels,2024-01-01,-123044.36057845259
Sports & Outdoor Apparels,2024-02-01,-69264.14292252745
Sports & Outdoor Apparels,2024-03-01,-300181.160196739
Sports & Outdoor Apparels,2024-04-01,-111353.91419224627
Sports & Outdoor Apparels,2024-05-01,102621.91816340969
Sports & Outdoor Apparels,2024-06-01,466178.2239705427
Sports & Outdoor Apparels,2024-07-01,-332883.9225358425
Sports & Outdoor Apparels,2024-08-01,-232795.5796590289
Sports & Outdoor Apparels,2024-09-01,622842.0206196953
Sports & Outdoor Apparels,2024-10-01,-318410.7452244719
Sports & Outdoor Apparels,2024-11-01,-116892.00736562861
Sports & Outdoor Apparels,2024-12-01,-13165.03579098935
Sports & Outdoor Apparels,2025-01-01,-250425.541338476
Sports & Outdoor Apparels,2025-02-01,-187045.7018221438
Sports & Outdoor Apparels,2025-03-01,-235775.41927261557
Sports & Outdoor Apparels,2025-04-01,-71021.97379700257
Sports & Outdoor Apparels,2025-05-01,-179984.56519016786
Sports & Outdoor Apparels,2025-06-01,-254286.09788244357
Sports & Outdoor Apparels,2025-07-01,-226988.5653375755
Sports & Outdoor Apparels,2025-08-01,181127.38190946844
Sports & Outdoor Apparels,2025-09-01,312943.08570196107
Sports & Outdoor Apparels,2025-10-01,463029.2977676904
Sports & Outdoor Apparels,2025-11-01,6372.395775350975
Sports & Outdoor Recreation Equipments,2022-03-01,642297.0
Sports & Outdoor Recreation Equipments,2022-04-01,-75223.5340078203
Sports & Outdoor Recreation Equipments,2022-05-01,-107784.22897506633
Sports & Outdoor Recreation Equipments,2022-06-01,-125389.2397790571
Sports & Outdoor Recreation Equipments,2022-07-01,-157177.22223257518
Sports & Outdoor Recreation Equipments,2022-08-01,-177200.77947835892
Sports & Outdoor Recreation Equipments,2022-09-01,-368216.40441011207
Sports & Outdoor Recreation Equipments,2022-10-01,-529024.1898295255
Sports & Outdoor Recreation Equipments,2022-11-01,-604633.7424354806
Sports & Outdoor Recreation Equipments,2022-12-01,-574165.1365173394
Sports & Outdoor Recreation Equipments,2023-01-01,-666695.0415145312
Sports & Outdoor Recreation Equipments,2023-02-01,-777684.8592257006
Sports & Outdoor Recreation Equipments,2023-03-01,15623.412094778847
Sports & Outdoor Recreation Equipments,2023-04-01,-492452.86056940514
Sports & Outdoor Recreation Equipments,2023-05-01,-556610.3556744298
Sports & Outdoor Recreation Equipments,2023-06-01,-714492.7484301636
Sports & Outdoor Recreation Equipments,2023-07-01,-861568.1377720896
Sports & Outdoor Recreation Equipments,2023-08-01,-1055761.5514056836
Sports & Outdoor Recreation Equipments,2023-09-01,-1284872.9749996723
Sports & Outdoor Recreation Equipments,2023-10-01,-1440065.3888191546
Sports & Outdoor Recreation Equipments,2023-11-01,-1579799.431402341
Sports & Outdoor Recreation Equipments,2023-12-01,-1863008.8709350275
Sports & Outdoor Recreation Equipments,2024-01-01,-2227000.341071328
Sports & Outdoor Recreation Equipments,2024-02-01,-2643934.794100841
Sports & Outdoor Recreation Equipments,2024-03-01,-5807281.882222734
Sports & Outdoor Recreation Equipments,2024-04-01,-6368891.044847845
Sports & Outdoor Recreation Equipments,2024-05-01,-6924969.079947827
Sports & Outdoor Recreation Equipments,2024-06-01,-7780531.133639989
Sports & Outdoor Recreation Equipments,2024-07-01,-10442543.368284505
Sports & Outdoor Recreation Equipments,2024-08-01,40934826.3228735
Sports & Outdoor Recreation Equipments,2024-09-01,5278772.710240096
Sports & Outdoor Recreation Equipments,2024-10-01,-3407019.050104687
Sports & Outdoor Recreation Equipments,2024-11-01,-2936990.203088235
Sports & Outdoor Recreation Equipments,2024-12-01,-4352040.644718038
Sports & Outdoor Recreation Equipments,2025-01-01,-5373605.530805305
Sports & Outdoor Recreation Equipments,2025-02-01,-6087975.142992876
Sports & Outdoor Recreation Equipments,2025-03-01,-2806199.682657627
Sports & Outdoor Recreation Equipments,2025-04-01,-1635142.8493367564
Sports & Outdoor Recreation Equipments,2025-05-01,-2708481.7782049174
Sports & Outdoor Recreation Equipments,2025-06-01,-2574228.198153502
Sports & Outdoor Recreation Equipments,2025-07-01,-3602868.353048833
Sports & Outdoor Recreation Equipments,2025-08-01,-849926.4045511708
Sports & Outdoor Recreation Equipments,2025-09-01,-2243273.821878813
Sports & Outdoor Recreation Equipments,2025-10-01,1703840.9101273715
Sports & Outdoor Recreation Equipments,2025-11-01,7753662.624053409
Sports Footwear,2022-03-01,0.0
Sports Footwear,2022-04-01,3519.0
Sports Footwear,2022-05-01,6112.735270283225
Sports Footwear,2022-06-01,12445.280866361702
Sports Footwear,2022-07-01,18224.381973525564
Sports Footwear,2022-08-01,18802.020119892055
Sports Footwear,2022-09-01,15937.153051353529
Sports Footwear,2022-10-01,14425.820384230545
Sports Footwear,2022-11-01,47473.57430218663
Sports Footwear,2022-12-01,12800.027487979365
Sports Footwear,2023-01-01,15027.90793107115
Sports Footwear,2023-02-01,4861.817228839569
Sports Footwear,2023-03-01,13152.0432050937
Sports Footwear,2023-04-01,27317.29318421157
Sports Footwear,2023-05-01,16770.141998088828
Sports Footwear,2023-06-01,13695.583255367048
Sports Footwear,2023-07-01,11568.875100810863
Sports Footwear,2023-08-01,13288.759278509999
Sports Footwear,2023-09-01,6482.191091385812
Sports Footwear,2023-10-01,2516.609519481339
Sports Footwear,2023-11-01,33824.73275019297
Sports Footwear,2023-12-01,32514.50560951305
Sports Footwear,2024-01-01,13872.60683922956
Sports Footwear,2024-02-01,-7925.642689437849
Sports Footwear,2024-03-01,2320.3918855337015
Sports Footwear,2024-04-01,21730.051302358923
Sports Footwear,2024-05-01,8035.150362360735
Sports Footwear,2024-06-01,47433.18380508256
Sports Footwear,2024-07-01,-9439.071224759864
Sports Footwear,2024-08-01,-18002.427312024185
Sports Footwear,2024-09-01,-27118.93201610756
Sports Footwear,2024-10-01,-13658.967960176353
Sports Footwear,2024-11-01,15581.32271242579
Sports Footwear,2024-12-01,15358.984293626054
Sports Footwear,2025-01-01,-10974.060447405005
Sports Footwear,2025-02-01,-26665.873865401067
Sports Footwear,2025-03-01,-9410.83331653462
Sports Footwear,2025-04-01,24091.66710168758
Sports Footwear,2025-05-01,4994.834027532401
Sports Footwear,2025-06-01,5671.497382169022
Sports Footwear,2025-07-01,-23581.07703958467
Sports Footwear,2025-08-01,-18459.199935539946
Sports Footwear,2025-09-01,57167.671075918086
Sports Footwear,2025-10-01,7026.764016370289
Sports Footwear,2025-11-01,-33073.80946220617
Suits,2022-03-01,7089.0
Suits,2022-04-01,-849.7671957112607
Suits,2022-05-01,-1134.8277120035582
Suits,2022-06-01,1414.4559936932683
Suits,2022-07-01,865.7745002102129
Suits,2022-08-01,6014.182141566393
Suits,2022-09-01,4629.782557675617
Suits,2022-10-01,817.711764730052
Suits,2022-11-01,956.7728989379211
Suits,2022-12-01,17253.420800055606
Suits,2023-01-01,10640.333093554244
Suits,2023-02-01,-1808.7870755352542
Suits,2023-03-01,-9538.758904877293
Suits,2023-04-01,-7613.845964014445
Suits,2023-05-01,-6719.640056207747
Suits,2023-06-01,-9645.991399904548
Suits,2023-07-01,-8101.89454755851
Suits,2023-08-01,-7002.4484098933535
Suits,2023-09-01,-11389.214999369706
Suits,2023-10-01,-9937.188445043354
Suits,2023-11-01,-7986.652491116303
Suits,2023-12-01,-3145.6330602185044
Suits,2024-01-01,-6626.712262955662
Suits,2024-02-01,-1585.5609775701705
Suits,2024-03-01,-7279.058849424917
Suits,2024-04-01,-5670.216595125246
Suits,2024-05-01,949.5284162706866
Suits,2024-06-01,3299.3447735968766
Suits,2024-07-01,-6149.15574525032
Suits,2024-08-01,-2036.4465480088056
Suits,2024-09-01,87418.61712352672
Suits,2024-10-01,13810.921443804327
Suits,2024-11-01,-2261.016896329722
Suits,2024-12-01,-6025.519083944622
Suits,2025-01-01,-7696.280547905575
Suits,2025-02-01,426.33959074466475
Suits,2025-03-01,-10519.080562859079
Suits,2025-04-01,10325.944990335476
Suits,2025-05-01,-10040.676884813864
Suits,2025-06-01,6856.184943899934
Suits,2025-07-01,-5043.51348516122
Suits,2025-08-01,30385.827592271846
Suits,2025-09-01,1304.467146296156
Suits,2025-10-01,35910.81456509418
Suits,2025-11-01,-14459.193841312277
Sweaters & Cardigans,2022-03-01,46793.0
Sweaters & Cardigans,2022-04-01,5068.1458866108005
Sweaters & Cardigans,2022-05-01,8086.447737552677
Sweaters & Cardigans,2022-06-01,3802.7969308321262
Sweaters & Cardigans,2022-07-01,4960.81887592272
Sweaters & Cardigans,2022-08-01,-1618.6278784046444
Sweaters & Cardigans,2022-09-01,-12126.072465738136
Sweaters & Cardigans,2022-10-01,-23388.421347871772
Sweaters & Cardigans,2022-11-01,-41463.9870212283
Sweaters & Cardigans,2022-12-01,2340.9294916157523
Sweaters & Cardigans,2023-01-01,9744.75164023319
Sweaters & Cardigans,2023-02-01,-11054.062798868894
Sweaters & Cardigans,2023-03-01,-12010.42514255052
Sweaters & Cardigans,2023-04-01,-37780.07268325165
Sweaters & Cardigans,2023-05-01,-51851.91661989738
Sweaters & Cardigans,2023-06-01,-50086.417305844894
Sweaters & Cardigans,2023-07-01,-42494.527529679384
Sweaters & Cardigans,2023-08-01,-49376.27571139355
Sweaters & Cardigans,2023-09-01,-56276.19660706674
Sweaters & Cardigans,2023-10-01,-55125.90041894058
Sweaters & Cardigans,2023-11-01,-45120.000319253435
Sweaters & Cardigans,2023-12-01,-5883.97207764606
Sweaters & Cardigans,2024-01-01,-21365.290114767216
Sweaters & Cardigans,2024-02-01,-30838.701035860635
Sweaters & Cardigans,2024-03-01,-84286.69947562349
Sweaters & Cardigans,2024-04-01,-92367.91712953484
Sweaters & Cardigans,2024-05-01,-89253.27174107844
Sweaters & Cardigans,2024-06-01,128314.26429084662
Sweaters & Cardigans,2024-07-01,-25783.04385635772
Sweaters & Cardigans,2024-08-01,-79433.83817925202
Sweaters & Cardigans,2024-09-01,-57120.396384753956
Sweaters & Cardigans,2024-10-01,-33794.45981160304
Sweaters & Cardigans,2024-11-01,-7423.726800448727
Sweaters & Cardigans,2024-12-01,-35423.46946597661
Sweaters & Cardigans,2025-01-01,-57972.77585660289
Sweaters & Cardigans,2025-02-01,-33389.22909770126
Sweaters & Cardigans,2025-03-01,-54365.76847305507
Sweaters & Cardigans,2025-04-01,-32442.154646122726
Sweaters & Cardigans,2025-05-01,-18116.638639825673
Sweaters & Cardigans,2025-06-01,12801.564742851566
Sweaters & Cardigans,2025-07-01,-23157.312404492433
Sweaters & Cardigans,2025-08-01,52388.90652840602
Sweaters & Cardigans,2025-09-01,45574.6140917748
Sweaters & Cardigans,2025-10-01,17083.400192279383
Sweaters & Cardigans,2025-11-01,-47805.36636023674
TVs & Accessories,2022-03-01,15091.0
TVs & Accessories,2022-04-01,-1521.4660009655454
TVs & Accessories,2022-05-01,-2372.3959779461293
TVs & Accessories,2022-06-01,4958.965550576082
TVs & Accessories,2022-07-01,5468.806742202356
TVs & Accessories,2022-08-01,8500.12954234198
TVs & Accessories,2022-09-01,-6366.839964488176
TVs & Accessories,2022-10-01,-7596.6224348919495
TVs & Accessories,2022-11-01,626.3132820206829
TVs & Accessories,2022-12-01,8581.590441498542
TVs & Accessories,2023-01-01,3270.7645409528304
TVs & Accessories,2023-02-01,-1280.2694190961338
TVs & Accessories,2023-03-01,14842.802046824752
TVs & Accessories,2023-04-01,-13789.45976275856
TVs & Accessories,2023-05-01,-11503.46169693155
TVs & Accessories,2023-06-01,-16275.005859033161
TVs & Accessories,2023-07-01,-14902.622183800522
TVs & Accessories,2023-08-01,-14738.062010689959
TVs & Accessories,2023-09-01,-39.88574155764218
TVs & Accessories,2023-10-01,1373.799785785879
TVs & Accessories,2023-11-01,4103.270356043551
TVs & Accessories,2023-12-01,-33972.181050019215
TVs & Accessories,2024-01-01,1497.9855125836912
TVs & Accessories,2024-02-01,-14326.797738193476
TVs & Accessories,2024-03-01,-42191.76929393156
TVs & Accessories,2024-04-01,9107.372048937865
TVs & Accessories,2024-05-01,55736.35782066299
TVs & Accessories,2024-06-01,3121.597235679539
TVs & Accessories,2024-07-01,-15267.753727154588
TVs & Accessories,2024-08-01,-13529.603735748027
TVs & Accessories,2024-09-01,34820.26936136019
TVs & Accessories,2024-10-01,-36119.085744969445
TVs & Accessories,2024-11-01,-9931.473904601997
TVs & Accessories,2024-12-01,-2203.380605144518
TVs & Accessories,2025-01-01,-26694.126540290985
TVs & Accessories,2025-02-01,-5246.6301669964705
TVs & Accessories,2025-03-01,3804.0818881867144
TVs & Accessories,2025-04-01,-13532.258090057832
TVs & Accessories,2025-05-01,-99296.7357410489
TVs & Accessories,2025-06-01,31209.715263954917
TVs & Accessories,2025-07-01,2587.915390861497
TVs & Accessories,2025-08-01,34570.707904700925
TVs & Accessories,2025-09-01,147004.36744254673
TVs & Accessories,2025-10-01,-8035.091978552053
TVs & Accessories,2025-11-01,-24224.237875486157
Tablets,2022-03-01,21580.0
Tablets,2022-04-01,103876.63669717076
Tablets,2022-05-01,321336.42744993325
Tablets,2022-06-01,-46351.67333498277
Tablets,2022-07-01,-143282.494737052
Tablets,2022-08-01,332716.3301598043
Tablets,2022-09-01,-245181.52586585953
Tablets,2022-10-01,24986.4084081474
Tablets,2022-11-01,-151689.63698130794
Tablets,2022-12-01,67073.11949967942
Tablets,2023-01-01,90544.6809896635
Tablets,2023-02-01,-97633.69863215944
Tablets,2023-03-01,841539.7597264638
Tablets,2023-04-01,-831768.076184423
Tablets,2023-05-01,-771927.6382768278
Tablets,2023-06-01,151703.6872989739
Tablets,2023-07-01,92165.05166615167
Tablets,2023-08-01,-337361.58443166484
Tablets,2023-09-01,271279.29834564205
Tablets,2023-10-01,-27773.762017645146
Tablets,2023-11-01,165287.90996832945
Tablets,2023-12-01,-52501.91140028763
Tablets,2024-01-01,-88800.00353245763
Tablets,2024-02-01,107365.37997588876
Tablets,2024-03-01,-843683.6299879291
Tablets,2024-04-01,698561.5463438362
Tablets,2024-05-01,437092.29643008445
Tablets,2024-06-01,866.2540007043863
Tablets,2024-07-01,-18163.08207399729
Tablets,2024-08-01,-26642.421239159026
Tablets,2024-09-01,-22994.00236195395
Tablets,2024-10-01,-9102.651496456732
Tablets,2024-11-01,-16382.704415919732
Tablets,2024-12-01,-26019.764862696495
Tablets,2025-01-01,-2615.52817672118
